"pais","provincia","municipio","ciudad"
"ARGENTINA","BUENOS_AIRES","RAUCH","EGAñA"
"ARGENTINA","MENDOZA","SAN_RAFAEL_","EL_SOSNEADO"
"ARGENTINA","SANTA_FE","SAN_CRISTóBAL","ÑANDUCITA"
"ARGENTINA","SALTA","SAN_CARLOS","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","BERMEO","SIN_INFORMAR"
"ESPAÑA","CIUDAD_REAL","PUERTOLLANO","SIN_INFORMAR"
"ESPAÑA","GIRONA","SANTA_COLOMA_DE_FARNERS","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","DIAMANTE","ALDEA_SAN_FRANCISCO_"
"ARGENTINA","CHUBUT","ESCALANTE","LAPRIDA_"
"COLOMBIA","NORTE_DE_SANTANDER","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","XATIVA","SIN_INFORMAR"
"VIETNAM","HANOI","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","LA_PAZ","EL_JUMEAL_"
"ARGENTINA","CATAMARCA","ANDALGALá","EL_DURAZNO_"
"ARGENTINA","BUENOS_AIRES","CARLOS_TEJEDOR","HúSARES"
"ESPAÑA","BARCELONA","PALLEJA","SIN_INFORMAR"
"MEXICO","PUEBLA","TEHUACáN","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","OLIVENZA","SIN_INFORMAR"
"ESPAÑA","MADRID","FUENTIDUEÑA_DE_TAJO","SIN_INFORMAR"
"MEXICO","BAJA_CALIFORNIA_SUR","LOS_CABOS","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","PARANá","PUEBLO_BELLOCQ_"
"ARGENTINA","CHUBUT","ALTO_RíO_SENGUER_","RIO_GUENGUEL_"
"ESPAÑA","ZAMORA","TORO","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","EL_ALTO","EL_LINDERO_"
"ESPAÑA","ALBACETE","NERPIO","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","PACLíN","PACLíN_"
"ESPAÑA","VALENCIA","ALMOINES","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","COTOBADE","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","DOLORES","LOS_SAUQUITOS"
"ARGENTINA","CATAMARCA","LA_PAZ","EL_CHAGUARAL_"
"ESPAÑA","BARCELONA","ALPENS","SIN_INFORMAR"
"ESPAÑA","ALICANTE","CAÑADA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","LOBERíA","LAS_NUTRIAS"
"ARGENTINA","BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","NUEVA_POMPEYA"
"ESPAÑA","LLEIDA","TREMP","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","ANCASTI","VILLA_LA_ANGOSTURA"
" ","CORDOBA","SAN JUSTO","LA FRANCIA"
"BRASIL","MINAS_GERAIS","BELO_HORIZONTE","BRUMADINHO"
"CHILE","BIO-BIO","CONCEPCIóN","FLORIDA"
"HUNGRIA","TOLNA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CACERES","MORALEJA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","TIGRE","EL_TALAR"
"ARGENTINA","CORRIENTES","EMPEDRADO","EMPEDRADO"
"ARGENTINA","CORDOBA","SANTA_MARíA","TOLEDO"
"ARGENTINA","CORDOBA","TERCERO_ARRIBA","LAS_PERDICES"
"ARGENTINA","CORRIENTES","SAN_MIGUEL_","LORETO"
"ARGENTINA","BUENOS_AIRES","GENERAL_VILLEGAS","GENERAL_VILLEGAS"
"ARGENTINA","ENTRE_RIOS","TALA","GOBERNADOR_MANSILLA_"
"ARGENTINA","CATAMARCA","TINOGASTA","EL_SALADO_"
"ARGENTINA","TUCUMAN","CRUZ_ALTA","BANDA_DEL_RíO_SALí"
"ARGENTINA","SANTA_FE","GENERAL_OBLIGADO","LAS_TOSCAS"
"ARGENTINA","CORRIENTES","CONCEPCIóN","CONCEPCIóN"
"ARGENTINA","BUENOS_AIRES","BAHíA_BLANCA","CABILDO"
"ARGENTINA","SANTA_FE","LA_CAPITAL","ALTO_VERDE"
"ARGENTINA","MENDOZA","GUAYMALLéN","SAN_FRANCISCO_DEL_MONTE"
"ARGENTINA","SANTA_FE","NUEVE_DE_JULIO","SANTA_MARGARITA"
"ARGENTINA","CORDOBA","RíO_SEGUNDO","LUQUE"
"ARGENTINA","MISIONES","VEINTICINCO_DE_MAYO","ALBA_POSSE_"
"MEXICO","DISTRITO_FEDERAL","MIGUEL_HIDALGO","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","PARANá","SOSA_"
"ARGENTINA","NEUQUEN","MINAS","HUINGANCO_"
"ARGENTINA","CORRIENTES","GOYA","MARUCHAS"
"ARGENTINA","JUJUY","PALPALá","RíO_BLANCO_"
"ARGENTINA","CORRIENTES","CURUZú_CUATIá","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","CHILECITO","TILIMUQUI_"
"JAPON","KANAGAWA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","DAIREAUX","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","VALLE_VIEJO","ANTAPOCA_"
"ARGENTINA","ENTRE_RIOS","FEDERACIóN","COLONIA_ALEMANA_"
"ARGENTINA","CORDOBA","GENERAL_SAN_MARTíN","LUCA"
"ESPAÑA","ZAMORA","ZAMORA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","TANDIL","GARDEY"
"ARGENTINA","BUENOS_AIRES","BAHíA_BLANCA","GRüNBEIN"
"ARGENTINA","LA_PAMPA","QUEMú_QUEMú","RELMO_"
"ARGENTINA","SALTA","RIVADAVIA","LA_CURVITA_"
"ESPAÑA","TOLEDO","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","BELO_HORIZONTE","BETIM"
"ESPAÑA","MALAGA","ALHAURIN_DE_LA_TORRE","SIN_INFORMAR"
"ESPAÑA","MADRID","ARROYOMOLINOS_(MADRID)","SIN_INFORMAR"
"EMIRATOS_ARABES_UNIDOS","ABU_DHABI","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CHUBUT","ESCALANTE","DIADEMA_ARGENTINA_"
"ARGENTINA","NEUQUEN","ÑORQUíN","TRAQUIMILAN"
"PERU","AREQUIPA","SIN_INFORMAR","SIN_INFORMAR"
"AUSTRIA","WIEN","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","NUEVE_DE_JULIO","YAMINUé_"
"ARGENTINA","CORRIENTES","GOYA","COLONIA_MORA"
"ARGENTINA","BUENOS_AIRES","GENERAL_PINTO","GüNTHER"
"ARGENTINA","BUENOS_AIRES","RAUCH","MIRANDA"
"ARGENTINA","SANTA_FE","LA_CAPITAL","BARRIO_LA_GUARDIA"
"IRLANDA","CORK","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","BLUMENAU","BLUMENAU"
"LIBANO","MONT-LIBAN","CAZA_EL_METN","RABIEH"
"ESPAÑA","NAVARRA","CARCAR","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","SIN_INFORMAR","SIN_INFORMAR"
"ANGOLA","LUANDA","SIN_INFORMAR","SIN_INFORMAR"
"URUGUAY","DURAZNO","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","LONCOPUé","LOS_RISCOS_BAYOS"
"BRASIL","PARANA","CAMPO_MOURãO","ARARUNA"
"ESPAÑA","CIUDAD_REAL","ALCAZAR_DE_SAN_JUAN","SIN_INFORMAR"
"ESPAÑA","GUADALAJARA","SIGÜENZA","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","PIELAGOS","SIN_INFORMAR"
"ARGENTINA","SALTA","ANTA","SANTO_DOMINGO_"
"BRASIL","ESPIRITO_SANTO","VITóRIA","VILA_VELHA"
"MEXICO","ZACATECAS","ZACATECAS","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","AMBATO","LOS_NAVARROS"
"MEXICO","GUANAJUATO","GUANAJUATO","SIN_INFORMAR"
"ESPAÑA","TOLEDO","TORRIJOS","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_PERE_DE_VILAMAJOR","SIN_INFORMAR"
"ESPAÑA","ALICANTE","NOVELDA","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","GRãO_MOGOL","GRãO_MOGOL"
"MEXICO","NUEVO_LEON","CADEREYTA_JIMéNEZ","SIN_INFORMAR"
"MEXICO","TLAXCALA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_LLORENÇ_SAVALL","SIN_INFORMAR"
"GUATEMALA","SANTA_ROSA","SIN_INFORMAR","SIN_INFORMAR"
"REINO_UNIDO","MIDLOTHIAN","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTA_CRUZ","DESEADO","PAMPA_ALTA"
"ESPAÑA","TARRAGONA","FLIX","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","AMBATO","VILLA_EL_ALTO"
"ESPAÑA","MADRID","CABANILLAS_DE_LA_SIERRA","SIN_INFORMAR"
"ESPAÑA","ORENSE","IRIXO__O","SIN_INFORMAR"
"IRLANDA","LAOIS","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","ULLDECONA","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","CHACABUCO_","EL_PORVENIR_"
"MEXICO","YUCATAN","TINUM","SIN_INFORMAR"
" ","JUJUY","SANTA BARBARA","SANTA CLARA"
"ESPAÑA","AVILA","CANDELEDA","SIN_INFORMAR"
"BRASIL","AMAZONAS","PARINTINS","SIN_INFORMAR"
"ESPAÑA","BARCELONA","POBLA_DE_CLARAMUNT__LA","SIN_INFORMAR"
"REINO_UNIDO","STOCKPORT","SIN_INFORMAR","SIN_INFORMAR"
" ","BUENOS AIRES","LOMAS DE ZAMORA","BANFIELD"
" ","RIO NEGRO","CONESA","GENERAL CONESA"
"ARABIA_SAUDITA","AL_MADINAH","SIN_INFORMAR","SIN_INFORMAR"
" ","BUENOS AIRES","SAN MIGUEL","BELLA VISTA"
"ARGENTINA","SALTA","METáN","SAN_JOSé_DE_METáN_"
"ARGENTINA","TUCUMAN","CHICLIGASTA","GASTONA"
"ARGENTINA","SAN_JUAN","CAUCETE","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","OLAVARRIA","SIN_INFORMAR"
"ARGENTINA","CORDOBA","TOTORAL","VILLA_DEL_TOTORAL"
"ARGENTINA","SANTA_FE","VERA","LA_GALLARETA"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ROBLES","COLONIA_EL_SIMBOLAR"
"ARGENTINA","CORRIENTES","EMPEDRADO","SIN_INFORMAR"
"ARGENTINA","CORDOBA","UNIóN","MONTE_LEñA"
"ARGENTINA","LA_PAMPA","HUCAL","GENERAL_SAN_MARTíN_"
"ESPAÑA","PONTEVEDRA","NIGRAN","SIN_INFORMAR"
"ARGENTINA","MISIONES","SAN_JAVIER","ITACARUARé_"
"ARGENTINA","MISIONES","APóSTOLES","SAN_JOSé_"
"ARGENTINA","SAN_JUAN","VEINTICINCO_DE_MAYO","SANTA_ROSA_"
"ARGENTINA","JUJUY","VALLE_GRANDE","SAN_FRANCISCO_"
"ARGENTINA","SALTA","RIVADAVIA","MISION_LA_PAZ_"
"ESPAÑA","TOLEDO","TOLEDO","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ROBLES","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ALBERDI_","CAMPO_GALLO"
"ARGENTINA","CORDOBA","SAN_ALBERTO","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","CASTELLANOS","EUSEBIA_Y_CAROLINA"
"BRASIL","PARANA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CORDOBA","GENERAL_ROCA","MATTALDI"
"ARGENTINA","JUJUY","DR_MANUEL_BELGRANO","SIN_INFORMAR"
"ARGENTINA","LA_PAMPA","LOVENTUé","TELéN_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","LORETO_","PUESTO_DE_JUANES"
"ARGENTINA","NEUQUEN","COLLóN_CURá","SAñICO_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","COPO","LOS_PIRPINTOS"
"Paises_Bajos","ZUID-HOLLAND","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CHUBUT","ESCALANTE","SIN_INFORMAR"
"CANADA","NOVA_SCOTIA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","ROSARIO_VERA_PEñALOZA","DESIDERIO_TELLO_"
"ARGENTINA","CORDOBA","TOTORAL","CANDELARIA_SUD"
"BRASIL","PARANA","FOZ_DO_IGUAçU","FOZ_DO_IGUAçU"
"ARGENTINA","BUENOS_AIRES","PILAR","BARRIO_PARQUE_ALMIRANTE_IRIZAR"
"ARGENTINA","SANTA_FE","SAN_JUSTO","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","LALIN","SIN_INFORMAR"
"PERU","AYACUCHO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LEON","LEON","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","CONESA","COLONIA_SANTA_TERESITA_"
"ARGENTINA","JUJUY","SANTA_CATALINA","CIéNAGA_"
"REINO_UNIDO","BEDFORDSHIRE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","RIPOLLET","SIN_INFORMAR"
"ARGENTINA","JUJUY","SAN_PEDRO","EL_QUEMADO_"
"ESPAÑA","MADRID","TRES_CANTOS","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","SãO_BENTO_DO_SUL","SãO_BENTO_DO_SUL"
"ARGENTINA","RIO_NEGRO","BARILOCHE","BARRIO_EL_PILAR_"
"ARGENTINA","SANTA_FE","LAS_COLONIAS","SANTA_MARíA_NORTE"
"ARGENTINA","NEUQUEN","CONFLUENCIA","ARROYITO_"
"CHILE","ATACAMA","COPIAPó","COPIAPó"
"ESPAÑA","BARCELONA","ESPARREGUERA","SIN_INFORMAR"
"ESPAÑA","BARCELONA","VILANOVA_DEL_CAMI","SIN_INFORMAR"
"UCRANIA","KYYIV","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","JALISCO","TLAQUEPAQUE","SIN_INFORMAR"
"BRASIL","GOIAS","ENTORNO_DO_DISTRITO_FEDERAL","FORMOSA"
"TURQUIA","ISTANBUL","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","ALICANTE","AGOST","SIN_INFORMAR"
"ARGENTINA","SALTA","SANTA_VICTORIA","CAMPO_LA_CRUZ_"
"ARGENTINA","SALTA","SANTA_VICTORIA","CAMPO_LA_PAZ_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","LORETO_","KILóMETRO_83"
"ESPAÑA","LEON","VALVERDE_DE_LA_VIRGEN","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_CLIMENT_DE_LLOBREGAT","SIN_INFORMAR"
"ESPAÑA","VALLADOLID","PORTILLO","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","BELéN_","EL_TOTORAL"
"REPUBLICA_DOMINICANA","LA_VEGA","SIN_INFORMAR","SIN_INFORMAR"
"CHILE","ARAUCANIA","CAUTíN","VILLARRICA"
"CHILE","LOS_LAGOS","OSORNO","RíO_NEGRO"
"ARGENTINA","SANTA_CRUZ","RíO_CHICO","TAMEL_AIKE"
"SUECIA","GOTLANDS_LAN","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CASTELLON","POBLA_TORNESA__LA","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","UDIAS","SIN_INFORMAR"
"JAPON","AOMORI","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_CUGAT_SESGARRIGUES","SIN_INFORMAR"
"ARGENTINA","SALTA","ANTA","EBRO_"
"ESPAÑA","PALENCIA","VILLALOBON","SIN_INFORMAR"
"MEXICO","JALISCO","TALA","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","LáCAR","PUERTO_HUA_HUM_"
"ARGENTINA","FORMOSA","DESEADO","PICO_TRUNCADO"
"BOLIVIA","COCHABAMBA","PUNATA","VILLA_JOSé_QUINTIN_MENDOZA"
"ARGENTINA","CIUDAD_AUTONOMA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CORDOBA","CABRA","SIN_INFORMAR"
"NUEVA_ZELANDA","WHAKATANE","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","PATOS_DE_MINAS","SIN_INFORMAR"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 5","BOEDO"
"ARGENTINA","BUENOS_AIRES","MALVINAS_ARGENTINAS","TORTUGUITAS"
"ARGENTINA","MISIONES","IGUAZú","PUERTO_IGUAZú_"
"ARGENTINA","BUENOS_AIRES","TANDIL","TANDIL"
"ARGENTINA","BUENOS_AIRES","ROJAS","ROBERTO_CANO"
"ARGENTINA","SALTA","ANTA","GAONA_"
"ARGENTINA","BUENOS_AIRES","MORENO","FRANCISCO_ÁLVAREZ"
"ARGENTINA","MENDOZA","TUNUYáN","LOS_SAUCES"
"ARGENTINA","BUENOS_AIRES","BRAGADO","BRAGADO"
"ARGENTINA","BUENOS_AIRES","BRANDSEN","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","COLóN","SAN_JOSé_"
"ESTADOS_UNIDOS","FLORIDA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","MENDOZA","GUAYMALLéN","CAPILLA_DEL_ROSARIO"
"ARGENTINA","SANTA_FE","LA_CAPITAL","SAN_JOSé_DEL_RINCóN"
"ARGENTINA","BUENOS_AIRES","LA_PLATA","MANUEL_B._GONNET"
"ARGENTINA","SANTA_FE","GENERAL_LóPEZ","WHEELWRIGHT"
"ARGENTINA","CATAMARCA","SAN_FERNANDO_DEL_VALLE_DE_CATAMARCA_","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","NUEVE_DE_JULIO","DUDIGNAC"
"ARGENTINA","LA_PAMPA","ATREUCó","MIGUEL_RIGLOS_"
"ARGENTINA","CORDOBA","CRUZ_DEL_EJE","TUCLAME"
"ARGENTINA","CORDOBA","RíO_SECO","LA_RINCONADA"
"ARGENTINA","TUCUMAN","CHICLIGASTA","SIN_INFORMAR"
"ARGENTINA","MENDOZA","LUJáN_DE_CUYO","EL_CARRIZAL"
"ARGENTINA","BUENOS_AIRES","NECOCHEA","LA_DULCE"
"ARGENTINA","CORDOBA","COLóN","MI_GRANJA"
"ARGENTINA","ENTRE_RIOS","CONCORDIA","NUEVA_ESCOCIA_"
"ARGENTINA","SAN_JUAN","VEINTICINCO_DE_MAYO","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","URUGUAY","COLONIA_ELíA_"
"ARGENTINA","SANTA_FE","SAN_CRISTóBAL","ARRUFó"
"BRASIL","SAO_PAULO","SãO_JOSé_DO_RIO_PRETO","SãO_JOSé_DO_RIO_PRETO"
"ARGENTINA","SANTA_FE","LAS_COLONIAS","FELICIA"
"ARGENTINA","SANTA_FE","GENERAL_LóPEZ","MIGUEL_TORRES"
"ARGENTINA","CORDOBA","COLóN","VILLA_CERRO_AZUL"
"ARGENTINA","BUENOS_AIRES","CORONEL_DORREGO","SAN_ROMáN"
"ARGENTINA","SAN_JUAN","CAUCETE","BERMEJO_"
"ARGENTINA","LA_PAMPA","ATREUCó","TOMáS_MANUEL_DE_ANCHORENA"
"VENEZUELA","YARACUY","SIN_INFORMAR","SIN_INFORMAR"
"ESTADOS_UNIDOS","NORTH_CAROLINA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","GUALEGUAYCHú","LAS_MERCEDES_"
"ARGENTINA","SAN_JUAN","VALLE_FéRTIL","LA_MAJADITA_"
"ESPAÑA","CIUDAD_REAL","MIGUELTURRA","SIN_INFORMAR"
"ARGENTINA","CORDOBA","RíO_PRIMERO","CAñADA_DE_MACHADO"
"ARGENTINA","JUJUY","SAN_PEDRO","SAN_ANTONIO"
"ESPAÑA","BARCELONA","HOSPITALET_DE_LLOBREGAT__L´","SIN_INFORMAR"
"ESPAÑA","MURCIA","LORCA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","PERGAMINO","VILLA_ANGéLICA_LOCALIDAD"
"ESTADOS_UNIDOS","ARIZONA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","BELéN_","PAPACHACRA"
"ARGENTINA","CATAMARCA","AMBATO","EL_BOLSóN_"
"ESPAÑA","PONTEVEDRA","CANGAS","SIN_INFORMAR"
"CHILE","REGION_METROPOLITANA","SANTIAGO","CONCHALí"
"ARGENTINA","CATAMARCA","POMáN","JOYANGO_"
"PORTUGAL","CASTELO_BRANCO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","IRUN","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","FAMATINA","LA_CUADRA_"
"PERU","SAN_MARTIN","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","DAIREAUX","CUARTEL_VI:_ANDANT"
"ARGENTINA","SIN_INFORMAR","CIUDAD_DE_BUENOS_AIRES","SIN_INFORMAR"
"ARGENTINA","JUJUY","EL_CARMEN","SAN_JUANCITO"
"ESPAÑA","BARCELONA","MONTORNES_DEL_VALLES","SIN_INFORMAR"
"BRASIL","RIO_DE_JANEIRO","RIO_DE_JANEIRO","NILóPOLIS"
"FILIPINAS","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CADIZ","ROTA","SIN_INFORMAR"
"LIBANO","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"REINO_UNIDO","NORTH_YORKSHIRE","SIN_INFORMAR","SIN_INFORMAR"
"FILIPINAS","CAVITE_CITY","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","ARENAS_DE_IGUÑA","SIN_INFORMAR"
"BRASIL","RIO_DE_JANEIRO","NOVA_FRIBURGO","NOVA_FRIBURGO"
"JAPON","GIFU","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","TAMAULIPAS","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","REDONDELA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CORONEL_ROSALES","PARAJE_CALDERóN"
"LIBANO","MONT-LIBAN","CAZA_EL_METN","SIN_EL_FIL"
"ESPAÑA","TARRAGONA","MASDENVERGE","SIN_INFORMAR"
"ARGENTINA","JUJUY","SANTA_CATALINA","RODEO_CHICO_"
"ESPAÑA","ALMERIA","ANTAS","SIN_INFORMAR"
"NUEVA_ZELANDA","WAIKATO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","MADRID","BECERRIL_DE_LA_SIERRA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","BERISSO","VILLA_PORTEñA"
"VENEZUELA","DEPENDENCIAS_FEDERALES","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","FUENTE_DEL_MAESTRE","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANTA_EULALIA_DE_RIUPRIMER","SIN_INFORMAR"
"ESPAÑA","HUESCA","GURREA_DE_GALLEGO","SIN_INFORMAR"
"ESPAÑA","AVILA","SANTA_MARIA_DEL_TIETAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","LIBERTADOR_GENERAL_SAN_MARTíN_","SAN_MARTíN_"
"ESPAÑA","CIUDAD_REAL","CHILLON","SIN_INFORMAR"
"REINO_UNIDO","DURHAM","SIN_INFORMAR","SIN_INFORMAR"
"ISRAEL","HADAROM","ASDOD","SIN_INFORMAR"
"ARGENTINA","CHUBUT","MáRTIRES","MINA_CHUBUT_"
"TAILANDIA","TAK","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","NAVARCLES","SIN_INFORMAR"
"LIBANO","LIBAN-SUD","CAZA_JEZZINE","JEZZINE"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","NUEVA_POMPEYA"
"ARGENTINA","CORDOBA","JUáREZ_CELMAN","ALEJANDRO_ROCA"
"ARGENTINA","SANTA_FE","SAN_JUSTO","SAN_JUSTO"
"ARGENTINA","MENDOZA","GUAYMALLéN","BUENA_NUEVA"
"ARGENTINA","ENTRE_RIOS","PARANá","SEGUí_"
"ARGENTINA","CORDOBA","SAN_ALBERTO","SAN_VICENTE"
"ARGENTINA","MENDOZA","SAN_RAFAEL_","CUADRO_BENEGAS"
"ARGENTINA","ENTRE_RIOS","NOGOYá","LUCAS_GONZáLEZ_"
"ARGENTINA","NEUQUEN","ALUMINé","ALUMINé"
"ARGENTINA","CHUBUT","GAIMAN_","GAIMAN_"
"ARGENTINA","MISIONES","CONCEPCIóN","SANTA_MARíA_"
"ARGENTINA","MENDOZA","LUJáN_DE_CUYO","LAS_COMPUERTAS"
"ARGENTINA","CORDOBA","GENERAL_SAN_MARTíN","TíO_PUJIO"
"ARGENTINA","LA_PAMPA","GUATRACHé_","GUATRACHé_"
"ARGENTINA","TUCUMAN","BURRUYACú","EL_TIMBó"
"ARGENTINA","SAN_JUAN","VALLE_FéRTIL","VILLA_SAN_AGUSTíN_"
"ARGENTINA","SANTA_FE","SAN_CRISTóBAL","MOISéS_VILLE"
"ARGENTINA","BUENOS_AIRES","CHACABUCO","CUCHA_CUCHA"
"ARGENTINA","FORMOSA","PATIñO","POSTA_CAMBIO_ZALAZAR_"
"ARGENTINA","CORDOBA","SAN_JUSTO","QUEBRACHO_HERRADO"
"ARGENTINA","CHUBUT","GASTRE","EL_ESCORIAL_"
"ARGENTINA","TUCUMAN","YERBA_BUENA","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","LA_PAZ","ESTAQUITAS_"
"ARGENTINA","CATAMARCA","CAPAYáN_","LOS_ÁNGELES_"
"ARGENTINA","ENTRE_RIOS","GUALEGUAY","ALDEA_ASUNCIóN_"
"ARGENTINA","CORDOBA","GENERAL_ROCA","PINCéN"
"ARGENTINA","CORDOBA","POCHO","LAS_PALMAS"
"BRASIL","ESPIRITO_SANTO","VITóRIA","VITóRIA"
"ARGENTINA","BUENOS_AIRES","BENITO_JUáREZ","TEDíN_URIBURU"
"ARGENTINA","BUENOS_AIRES","NAVARRO","VILLA_MOLL"
"ESPAÑA","BARCELONA","CASTELLBISBAL","SIN_INFORMAR"
"MEXICO","DISTRITO_FEDERAL","TLALPAN","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","AMES","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","SAN_LUIS_CAPITAL","ALTO_PELADO_"
"ARGENTINA","CORDOBA","MARCOS_JUáREZ","CAPITAN_GENERAL_BERNARDO_O'HIGGINS"
"MEXICO","DISTRITO_FEDERAL","IZTACALCO","SIN_INFORMAR"
"ESPAÑA","GIRONA","CASTELLO_D´EMPURIES","SIN_INFORMAR"
"Paises_Bajos","NOORD-HOLLAND","SIN_INFORMAR","SIN_INFORMAR"
"SUIZA","NEUCHATEL","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","PONTEVEDRA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CORONEL_DORREGO","IRENE"
"ESLOVENIA","RADOVLJICA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","PEÑALSORDO","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","ANCASTI","EL_TRIGUITO"
